,loadingOrder,Port,longitude,latitude,longitude_int,latitude_int
9137,QQ359352775010,TRIZT,29.307668,40.739847999999995,29,40
9138,AI877068918371,TRIZT,29.742788,40.7605,29,40
9139,SC296295575152,TRIZT,29.743055,40.76045,29,40
9140,BG355920291773,TRIZT,29.743091999999997,40.760405,29,40
9141,RH265714069799,TRIZT,29.74277,40.760425,29,40
9142,CY400930990606,TRIZT,29.742743,40.760518,29,40
9143,XF173948990320,TRIZT,29.743022999999997,40.760515000000005,29,40
9144,DZ891309757581,TRIZT,29.742813,40.760487,29,40
9145,NL654896141191,TRIZT,29.709017,40.774417,29,40
9146,BY674604339134,TRIZT,29.743035,40.760427,29,40
9147,ER553600112803,TRIZT,29.092678000000003,43.18564,29,43
9148,PX206790896234,TRIZT,28.130088,40.738186999999996,28,40
9149,AC723925061448,TRIZT,29.707877000000003,40.774293,29,40
9150,BB317857864454,TRIZT,29.743161999999998,40.760329999999996,29,40
9151,AI993701338968,TRIZT,29.74281,40.76047,29,40
9152,ZL826451484122,TRIZT,29.742812,40.760495,29,40
9153,LY835147033239,TRIZT,29.742788,40.760425,29,40
9154,BX286608211130,TRIZT,29.743082,40.760388,29,40
9155,TK884684521025,TRIZT,29.743052000000002,40.760535,29,40
9156,GX940646127666,TRMER,34.639922,36.796704999999996,34,36
9157,FN465834826308,TRYAR,29.741993,40.760020000000004,29,40
9158,GS343023124184,TRYAR,29.74298,40.760455,29,40
9159,NG861833745038,TRYAR,29.742787,40.760028000000005,29,40
9160,MW693519737876,TRYAR,29.74302,40.76037,29,40
9161,RX267601689579,TRYAR,29.74298,40.760455,29,40
9162,RE615611385992,TRYAR,29.742905,40.760165,29,40
9163,TE756603905796,TTPOS,-61.523127,10.65335,-61,10
9164,EN802039631720,TTPOS,-61.524278,10.654007,-61,10
9165,UK693787941550,TTPOS,-61.523317000000006,10.652868,-61,10
9166,YN695452002663,TWKEL,121.75443999999999,25.150398000000003,121,25
9167,HJ698181101498,TWKEL,121.75273500000002,25.148278,121,25
9168,YT220013639339,TWKEL,121.751807,25.147973,121,25
9169,US946022327761,TWKEL,121.75268,25.148348000000002,121,25
9170,MY461778516086,TWKHH,-76.83449499999999,17.981945,-76,17
9171,PB348553095577,TWTPE,29.795018,31.140045,29,31
9172,OW693791572115,TZDAR,39.327293,-6.742085,39,-6
9173,XP931090086424,TZDAR,39.295975,-6.837573,39,-6
9174,UC630487492412,TZDAR,39.296566999999996,-6.837161999999999,39,-6
9175,II902076080772,TZDAR,39.295882,-6.838045,39,-6
9176,WF711593912543,TZDAR,39.295743,-6.837675,39,-6
9177,YW193760684430,TZDAR,39.29688,-6.840261999999999,39,-6
9178,TJ420974021285,TZDAR,39.296732,-6.837613,39,-6
9179,FQ269860817386,TZDAR,39.295840000000005,-6.837813000000001,39,-6
9180,SW761579379477,TZDAR,39.295716999999996,-6.83776,39,-6
9181,JS683745852514,TZDAR,39.296533000000004,-6.839760000000001,39,-6
9182,RJ398521992327,TZDAR,39.296533000000004,-6.839760000000001,39,-6
9183,GX527699329579,TZDAR,39.295617,-6.837917,39,-6
9184,KL152673302568,TZDAR,39.296175,-6.837832000000001,39,-6
9185,KO641881143881,TZDAR,39.61824,-4.050023,39,-4
9186,RK567355003566,TZDAR,39.296607,-6.839913,39,-6
9187,JL811019531109,TZDAR,39.296933,-6.839786999999999,39,-6
9188,YA407855185364,TZDAR,39.296432,-6.837007000000001,39,-6
9189,HS505318286626,TZDAR,39.295882,-6.838045,39,-6
9190,HG711999526726,TZDAR,39.296618,-6.839905,39,-6
9191,YR739520903156,TZDAR,39.296240000000004,-6.837502000000001,39,-6
9192,CE449678889276,TZDAR,39.295755,-6.837342,39,-6
9193,FZ441306761333,TZDAR,39.295882,-6.838045,39,-6
9194,HR968480428969,TZDAR,39.2944,-6.834667,39,-6
9195,BG255994649830,TZDAR,39.296938,-6.84018,39,-6
9196,TF203083830457,TZDAR,39.295722,-6.83776,39,-6
9197,BQ645197048696,TZDAR,39.295718,-6.83775,39,-6
9198,CU335640019739,TZDAR,39.296318,-6.836317,39,-6
9199,MC411629059849,TZDAR,39.295472,-6.837447,39,-6
9200,PF685793504350,TZDAR,39.296318,-6.836317,39,-6
9201,PT838208742574,TZDAR,39.296647,-6.837627,39,-6
9202,DJ282514686800,TZDAR,39.296543,-6.839882000000001,39,-6
9203,BV264400391809,TZDAR,39.296778,-6.840133,39,-6
9204,DM529419790009,TZDAR,39.296038,-6.83763,39,-6
9205,PT224335857144,TZDAR,39.295882,-6.838045,39,-6
9206,QN597138319415,TZDAR,39.296587,-6.839867,39,-6
9207,NS201194381057,TZDAR,39.295913,-6.838002,39,-6
9208,KX699680098084,TZDAR,39.297065,-6.83988,39,-6
9209,PP886202998789,TZDAR,39.2957,-6.837999999999999,39,-6
9210,KS425310009378,TZDAR,39.295718,-6.83775,39,-6
9211,TN981766570406,TZDAR,39.297378,-6.839205000000001,39,-6
9212,QO788503462533,TZDAR,39.295882,-6.838045,39,-6
9213,CR844314156336,TZDAR,39.303788,-6.725332000000001,39,-6
9214,UJ388109480984,TZDAR,39.339273,-6.741915,39,-6
9215,HF985717758155,TZDAR,39.327293,-6.742085,39,-6
9216,XW777099911313,TZDAR,39.296175,-6.837832000000001,39,-6
9217,XF206406285018,UAIEV,30.732335,46.505403,30,46
9218,GR665586772060,UAIEV,30.731075,46.504912,30,46
9219,MJ470897067894,UAIEV,30.732143,46.504458,30,46
9220,WO593782467125,UAODS,30.7324,46.504067,30,46
9221,VG772851719686,USLAX,-118.26002199999999,33.757545,-118,33
9222,VQ620629120127,USLAX,-118.24650700000001,33.732555,-118,33
9223,VI266713810320,USLAX,-118.199127,33.741065,-118,33
9224,HJ538574416943,USLAX,-118.25808300000001,33.731162,-118,33
9225,BN110566316196,USLAX,-118.26423,33.754042,-118,33
9226,NC587373588106,USLAX,-118.275217,33.754595,-118,33
9227,NR111273361053,USLAX,-118.27325800000001,33.751267999999996,-118,33
9228,PG905664549761,USLAX,-118.27552299999999,33.754353,-118,33
9229,IG796185821992,USLAX,-118.275557,33.754212,-118,33
9230,RO917725485159,USLAX,-118.27513799999998,33.754647999999996,-118,33
9231,CU162763583708,USLAX,-118.26423,33.753732,-118,33
9232,BI920102277721,USLAX,-118.2735,33.7515,-118,33
9233,NB728440152388,USLAX,-118.26404699999999,33.753625,-118,33
9234,YL981909406518,USLAX,-118.27201299999999,33.764065,-118,33
9235,VO722349056483,USLAX,-118.26371999999999,33.753832,-118,33
9236,ML179743759581,USLAX,-118.260052,33.757453000000005,-118,33
9237,OQ403548029592,USLAX,-118.263703,33.753945,-118,33
9238,PE648521332103,USLAX,-118.27533999999999,33.754278,-118,33
9239,WD230231311288,USLAX,-118.26408300000001,33.753752,-118,33
9240,LE442797877238,USLAX,-118.26373000000001,33.753885,-118,33
9241,ZJ913720142071,USLAX,-118.275167,33.7545,-118,33
9242,LY567211192479,USLAX,-118.273275,33.751425,-118,33
9243,GI675852382822,USLAX,-118.273693,33.760205,-118,33
9244,CD532867907984,USLAX,-118.26370700000001,33.753923,-118,33
9245,BN398803960999,USLAX,-118.264675,33.75363,-118,33
9246,DG110393707325,UYMVD,-56.206467,-34.8995,-56,-34
9247,PV665851247554,UYMVD,-56.20575,-34.899333,-56,-34
9248,TG540550970635,UYMVD,-56.221833,-34.902617,-56,-34
9249,WY440275693363,UYMVD,-56.206488,-34.899313,-56,-34
9250,LB470440204848,UYMVD,-56.20758299999999,-34.898167,-56,-34
9251,JH292896342396,UYMVD,-56.210425,-34.90211,-56,-34
9252,WD433817054866,UYMVD,-56.205615,-34.898055,-56,-34
9253,YK805421439919,UYMVD,-56.206658,-34.898447,-56,-34
9254,WB840159639249,UYMVD,-56.209373,-34.902018,-56,-34
9255,ET464183091679,UYMVD,-56.2057,-34.8996,-56,-34
9256,NO850245509095,UYMVD,-56.205017000000005,-34.898666999999996,-56,-34
9257,QP733450009384,UYMVD,-56.206469999999996,-34.899091999999996,-56,-34
9258,YL850277102376,UYMVD,-56.206548,-34.898920000000004,-56,-34
9259,FB333481137867,UYMVD,-56.206388000000004,-34.89888,-56,-34
9260,MJ782269077388,UYMVD,-56.206388000000004,-34.89888,-56,-34
9261,UC167664297043,UYMVD,-56.205262,-34.899786999999996,-56,-34
9262,ZB984347982509,UYMVD,-56.20758299999999,-34.898167,-56,-34
9263,FK154934431810,UYMVD,-56.20575,-34.899333,-56,-34
9264,GX844292708883,UYMVD,-56.20585,-34.899467,-56,-34
9265,AJ231122276829,UYMVD,-56.224484999999994,-34.904255,-56,-34
9266,YO693043530875,UYMVD,-56.205608,-34.899792,-56,-34
9267,PR260928080075,VALENCIA WAREHOUCE_SPAIN,-0.318,39.431833000000005,0,39
9268,ZC645592230902,VALENCIA WAREHOUCE_SPAIN,-0.32245,39.432883000000004,0,39
9269,GN804262703499,VALENCIA WAREHOUCE_SPAIN,-0.316902,39.432958,0,39
9270,UK130434148755,VALENCIA WAREHOUCE_SPAIN,-0.316902,39.432958,0,39
9271,ZX968126503175,VALENCIA WAREHOUCE_SPAIN,-0.316793,39.433679999999995,0,39
9272,UM267992311665,VALENCIA WAREHOUCE_SPAIN,-0.317763,39.433347,0,39
9273,RG728015308425,VALENCIA WAREHOUCE_SPAIN,-0.31784,39.431909999999995,0,39
9274,CK413059018714,VALENCIA WAREHOUCE_SPAIN,-0.318387,39.433565,0,39
9275,GG565478338313,VALENCIA WAREHOUCE_SPAIN,-0.317932,39.431575,0,39
9276,TO451348791377,VALENCIA WAREHOUCE_SPAIN,-0.318387,39.433565,0,39
9277,HL544456468076,VALENCIA WAREHOUCE_SPAIN,-0.317778,39.43143,0,39
9278,AN910923566249,VALENCIA WAREHOUCE_SPAIN,-0.317778,39.43143,0,39
9279,QP704481110378,VALENCIA WAREHOUCE_SPAIN,-0.322133,39.433283,0,39
9280,OQ417406072182,VALENCIA WAREHOUCE_SPAIN,-0.318983,39.432066999999996,0,39
9281,RZ206598322342,VALENCIA WAREHOUCE_SPAIN,-0.318983,39.432066999999996,0,39
9282,XH388646207456,VALENCIA WAREHOUCE_SPAIN,-0.316452,39.431125,0,39
9283,DL150200074972,VALENCIA WAREHOUCE_SPAIN,-0.322133,39.433283,0,39
9284,QW556358004701,VALENCIA WAREHOUCE_SPAIN,-0.318,39.431833000000005,0,39
9285,JI762387878119,VALENCIA WAREHOUCE_SPAIN,-0.316632,39.431022999999996,0,39
9286,GO642648433006,VALENCIA WAREHOUCE_SPAIN,-0.3182,39.431867,0,39
9287,WS782298530719,VALENCIA WAREHOUCE_SPAIN,-0.318387,39.433565,0,39
9288,KS109042747667,VALENCIA WAREHOUCE_SPAIN,-0.316793,39.433679999999995,0,39
9289,LP633497766004,VALENCIA WAREHOUCE_SPAIN,-0.31784,39.431909999999995,0,39
9290,LL607793976269,VALENCIA WAREHOUCE_SPAIN,-0.317785,39.431788,0,39
9291,WU865671889463,VALENCIA WAREHOUCE_SPAIN,-0.317863,39.4316,0,39
9292,IX908912473730,VALENCIA WAREHOUCE_SPAIN,-0.31766700000000003,39.4315,0,39
9293,BJ399617304902,VALENCIA WAREHOUCE_SPAIN,-0.316902,39.432958,0,39
9294,JH316292010724,VALENCIA WAREHOUCE_SPAIN,-0.31906999999999996,39.433855,0,39
9295,CT178890373391,VAN,-123.15077,49.019502,-123,49
9296,HN514622714828,VAN,-123.567967,48.221783,-123,48
9297,GY690399120791,VAN,-123.15077,49.019502,-123,49
9298,WY761551072002,VELAG,-79.891062,9.370448,-79,9
9299,PM385487865358,VELAG,-79.891062,9.370448,-79,9
9300,HE719392613762,VLADIVOSTOK,131.86981699999998,43.090533,131,43
9301,JD758415243369,VLADIVOSTOK,131.86981699999998,43.090533,131,43
9302,UE313564859325,VNCLI,106.79693300000001,10.760833,106,10
9303,IU259025500104,VNCLI,106.79695,10.760817,106,10
9304,UT745534730948,VNCLI,108.35228300000001,10.174833,108,10
9305,BP813553247792,VNCLI,106.798933,10.761867,106,10
9306,BW775457362541,VNCLI,107.008155,10.417255,107,10
9307,LO214687124453,VNCLI,109.14608,10.76368,109,10
9308,PW676924719832,VNCLI,106.795585,10.759027,106,10
9309,ZS197209427462,VNCLI,106.80030500000001,10.762893,106,10
9310,JB177301046855,VNCLI,106.8217,9.776617,106,9
9311,BR997672794658,VNCLI,106.7949,10.759883,106,10
9312,KC331467047886,VNCLI,106.79875,10.76184,106,10
9313,KO663482893005,VNCLI,108.28549299999999,10.578933000000001,108,10
9314,MU926727136384,VNCLI,106.796935,10.760923,106,10
9315,HA736652868706,VNDAD,108.211193,16.120051999999998,108,16
9316,LE201832432155,VNDAD,108.21121299999999,16.121,108,16
9317,GM647015129704,VNDAD,108.215722,16.117675,108,16
9318,IJ194777662485,VNDAN,108.210625,16.12136,108,16
9319,KD821306404890,VNDAN,108.21054699999999,16.12141,108,16
9320,RI189007721761,VNHPG,106.776867,20.837583,106,20
9321,UZ340019105874,VNHPG,106.791183,20.828283,106,20
9322,SS883859333651,VNHPG,106.78986,20.828942,106,20
9323,VG859789555641,VNHPG,106.778283,20.838,106,20
9324,JI731051737797,VNHPG,106.79116699999999,20.828067,106,20
9325,WE318208619557,VNHPG,106.791083,20.828083,106,20
9326,YP700701246640,VNHPG,106.78171699999999,20.836117,106,20
9327,ZO634710331412,VNHPG,106.7771,20.838182999999997,106,20
9328,IZ466004955268,VNHPG,106.778283,20.838,106,20
9329,LB568522400073,VNHPH,106.78848300000001,20.8296,106,20
9330,GN457630227260,VNHPH,106.7741,20.840417000000002,106,20
9331,UK970462244687,VNHPH,106.774,20.839967,106,20
9332,PU274114094007,VNHPH,106.7897,20.830817,106,20
9333,GH541377560098,VNHPH,106.79111699999999,20.8281,106,20
9334,KM717507943080,VNHPH,106.77486699999999,20.840733,106,20
9335,GG515089224541,VNHPH,106.78821699999999,20.831167,106,20
9336,RB395621779397,VNHPH,106.7897,20.830817,106,20
9337,QZ765408851854,VNHPH,106.7741,20.840417000000002,106,20
9338,GW176597553462,VNHPH,106.760852,20.84723,106,20
9339,PA198332840013,VNHPH,106.77393300000001,20.840067,106,20
9340,PC809076810506,VNHPH,106.77375,20.8398,106,20
9341,RA678769763348,VNHPH,106.774423,20.840158,106,20
9342,QF931170471507,VNHPH,106.7897,20.830817,106,20
9343,NW737248670411,VNHPH,106.7741,20.840417000000002,106,20
9344,KM306335863446,VNHPH,106.7897,20.830817,106,20
9345,YH654062413975,VNHPH,106.77085500000001,20.842270000000003,106,20
9346,QC542977577234,VNHPH,106.7897,20.830817,106,20
9347,VS669549470302,VNHPH,106.788917,20.830267000000003,106,20
9348,SH236757637182,VNHPH,106.76143700000002,20.847663,106,20
9349,PL164405990199,VNSGN,107.14543300000001,10.257916999999999,107,10
9350,TS309620093047,VNSGN,106.76195200000001,10.687543,106,10
9351,DH819567123819,VNSGN,106.752098,10.701105,106,10
9352,VO412084353451,VNSGN,106.768755,10.68133,106,10
9353,BQ403641166382,VUVLI,168.2436,-17.826767,168,-17
9354,AU474505484165,YANGON WH_MYANMAR,96.246667,16.665,96,16
9355,ZF967844305212,YANGON WH_MYANMAR,96.2467,16.666183,96,16
9356,BL855190093020,YANGON WH_MYANMAR,96.2467,16.666183,96,16
9357,NX328672598393,YANGON WH_MYANMAR,96.516283,15.31789,96,15
9358,HE211309603014,YANGON WH_MYANMAR,96.116107,16.786373,96,16
9359,JS517492846376,YANGON WH_MYANMAR,96.13459300000001,16.77295,96,16
9360,VT225742010186,YANGON WH_MYANMAR,96.246667,16.665,96,16
9361,GP763278972961,YANGON WH_MYANMAR,96.516283,15.31789,96,15
9362,UI385204547041,YANGON WH_MYANMAR,96.120073,16.797015,96,16
9363,OV734190565167,YANGON WH_MYANMAR,96.516283,15.31789,96,15
9364,IE792229738048,YANGON WH_MYANMAR,96.516283,15.31789,96,15
9365,PZ427988411235,YANGON WH_MYANMAR,96.120073,16.797015,96,16
9366,RX729126525566,YANGON WH_MYANMAR,96.116107,16.786373,96,16
9367,JC547654684245,YANGON WH_MYANMAR,96.120073,16.797015,96,16
9368,PH606708913499,YANGON WH_MYANMAR,96.223813,16.689120000000003,96,16
9369,IS634247383299,YANGON WH_MYANMAR,96.2485,16.666332999999998,96,16
9370,SL542161788859,YANGON WH_MYANMAR,96.24909699999999,16.665685,96,16
9371,PN946563506723,YANGON WH_MYANMAR,96.132827,16.773093,96,16
9372,UW125462846817,YANGON WH_MYANMAR,96.246667,16.665,96,16
9373,CY349878579830,YANGON WH_MYANMAR,96.2485,16.666332999999998,96,16
9374,JG543170022603,YANGON WH_MYANMAR,96.118533,16.790773,96,16
9375,RM586127938052,YANGON WH_MYANMAR,96.116107,16.786373,96,16
9376,KQ150610994997,YANGON WH_MYANMAR,96.120073,16.797015,96,16
9377,JV390912650497,YANGON WH_MYANMAR,96.2467,16.666183,96,16
9378,KD553015008352,YANGON WH_MYANMAR,96.132827,16.773093,96,16
9379,OI859435229470,YANGON WH_MYANMAR,96.120073,16.797015,96,16
9380,JY347157683043,YANGON WH_MYANMAR,96.24909699999999,16.665685,96,16
9381,EI707847970196,YANGON WH_MYANMAR,96.132827,16.773093,96,16
9382,GV780334050135,YANGON WH_MYANMAR,96.118533,16.790773,96,16
9383,NJ436369961327,YTLON,45.163333,-12.721667,45,-12
9384,MX323427657226,ZACPT,18.44475,-33.907818,18,-33
9385,FH982058711440,ZACPT,18.44539,-33.907758,18,-33
9386,NH640837391283,ZACPT,18.44475,-33.907818,18,-33
9387,ZP414435632061,ZADUR,31.02475,-29.8827,31,-29
9388,IS147829993018,ZADUR,31.021171999999996,-29.877727,31,-29
9389,JD109051134206,ZADUR,31.021171999999996,-29.877727,31,-29
9390,RG600385517741,ZADUR,31.021171999999996,-29.877727,31,-29
9391,JA735612385990,ZADUR,31.02255,-29.87702,31,-29
9392,JA633479336167,ZADUR,31.018463,-29.878797,31,-29
9393,IZ263364247503,ZADUR,31.022282,-29.877923,31,-29
9394,IY609363950065,ZADUR,31.017225,-29.879113,31,-29
9395,IU516084396434,ZADUR,31.025418,-29.882788,31,-29
9396,RY805274733181,ZADUR,31.025422999999996,-29.882209999999997,31,-29
9397,IU442956427545,ZADUR,31.021863,-29.878047,31,-29
9398,ZP370963919379,ZADUR,31.024912,-29.882783,31,-29
9399,IS425583457196,ZADUR,31.023065000000003,-29.883321999999996,31,-29
9400,AP903165900892,ZADUR,31.028793,-29.875984999999996,31,-29
9401,ZL882251188418,ZADUR,31.017207,-29.879296999999998,31,-29
9402,JU662191904970,ZADUR,31.033733,-29.874383,31,-29
9403,RX201579966260,ZADUR,31.042692,-29.877292999999998,31,-29
9404,RK703444130270,ZADUR,31.023065000000003,-29.883321999999996,31,-29
9405,RO748272900116,ZADUR,31.025,-29.881666999999997,31,-29
9406,JR636018299954,ZADUR,31.018802,-29.877883,31,-29
9407,RP255579419555,ZADUR,31.024627000000002,-29.880129999999998,31,-29
9408,RP843401689357,ZADUR,31.019866999999998,-29.876959999999997,31,-29
9409,RK636220976756,ZADUR,31.01878,-29.878559999999997,31,-29
9410,RJ385112015060,ZADUR,31.022833000000002,-29.881,31,-29
9411,JN959587210629,ZADUR,31.021842,-29.878093,31,-29
9412,AW962383575962,ZADUR,31.01715,-29.879116999999997,31,-29
9413,RU433406248454,ZADUR,30.873434999999997,-30.794012,30,-30
9414,KA598870513950,ZADUR,31.028793,-29.875984999999996,31,-29
9415,JJ728872065794,ZADUR,31.042692,-29.877292999999998,31,-29
9416,JJ475748530901,ZADUR,31.024262,-29.882395000000002,31,-29
9417,ZM892967369161,ZADUR,31.023173,-29.881403000000002,31,-29
9418,RG722982809572,ZADUR,31.024627000000002,-29.880129999999998,31,-29
9419,JJ304128956903,ZADUR,31.042692,-29.877292999999998,31,-29
9420,JI466675155211,ZADUR,31.01715,-29.879116999999997,31,-29
9421,RW923184516092,ZADUR,31.018347,-29.878853000000003,31,-29
9422,ZP231030217828,ZADUR,31.01837,-29.878183,31,-29
9423,JH629400163135,ZADUR,31.033733,-29.874383,31,-29
9424,SN192816351197,ZADUR,31.021171999999996,-29.877727,31,-29
9425,IR634525228639,ZADUR,31.023442,-29.883217,31,-29
9426,HY364979190962,ZADUR,31.024216999999997,-29.880437,31,-29
9427,TE493345303178,ZADUR,31.02535,-29.882892,31,-29
9428,ZJ182322371886,ZADUR,31.023065000000003,-29.883321999999996,31,-29
9429,BC159365740735,ZADUR,31.018432,-29.878646999999997,31,-29
9430,ZI864782463424,ZADUR,31.018425,-29.878708000000003,31,-29
9431,HW316206849274,ZADUR,31.021171999999996,-29.877727,31,-29
9432,ZI846564157388,ZADUR,31.025446999999996,-29.882585,31,-29
9433,BC244782787671,ZADUR,31.027566999999998,-29.875517,31,-29
9434,HV687294592379,ZADUR,31.025383,-29.882821999999997,31,-29
9435,HU850061623288,ZADUR,31.042692,-29.877292999999998,31,-29
9436,TH449639627222,ZADUR,31.022195,-29.877847999999997,31,-29
9437,TH817976820334,ZADUR,31.208609999999997,-29.777371999999996,31,-29
9438,TI420791698511,ZADUR,31.042692,-29.877292999999998,31,-29
9439,BD243367157867,ZADUR,31.022195,-29.877847999999997,31,-29
9440,TJ362447819507,ZADUR,31.027433000000002,-29.880018,31,-29
9441,HQ924876419264,ZADUR,31.021991999999997,-29.878118,31,-29
9442,HQ498605428068,ZADUR,31.024957,-29.882852000000003,31,-29
9443,HP207421365401,ZADUR,31.028793,-29.875984999999996,31,-29
9444,HO949258527724,ZADUR,31.028793,-29.875984999999996,31,-29
9445,TO486404137555,ZADUR,31.025515000000002,-29.882708,31,-29
